method,rank,query_artist,query_song,query_genre,match_artist,match_song,match_genre,score,hit
TF-IDF cosine,1,Owl City,Meteor Shower,electronic,Jane Child,Don't Let It Get To You (Album Version),pop,0.3515805632071387,False
TF-IDF cosine,2,Owl City,Meteor Shower,electronic,Atomic Rooster,Banstead,rock,0.33362134655572145,False
TF-IDF cosine,1,Owl City,This Is The Future,electronic,The Pietasters,Crime,reggae,0.2859332024512943,False
TF-IDF cosine,2,Owl City,This Is The Future,electronic,Symphorce,Tears,metal,0.2697773358725598,False
TF-IDF cosine,1,30 Seconds To Mars,Kings and Queens (Innerpartysystem Remix Main),electronic,J.J. Cale,Starbound,blues,0.3318515510809983,False
TF-IDF cosine,2,30 Seconds To Mars,Kings and Queens (Innerpartysystem Remix Main),electronic,Tin Machine,Heaven's In Here (1999 Digital Remaster),blues,0.30656894932007134,False
TF-IDF cosine,1,LMFAO,Bounce,electronic,2Pac,Strictly 4 My N.I.G.G.A.Z.,hip hop,0.4446721195367148,False
TF-IDF cosine,2,LMFAO,Bounce,electronic,50 Cent,Rowdy Rowdy,hip hop,0.4275822731995315,False
TF-IDF cosine,1,Crystal Castles,Vanished,electronic,Exploited,Dead Cities,punk,0.32739206622353273,False
TF-IDF cosine,2,Crystal Castles,Vanished,electronic,Kevin Max,Greensleeves,classical,0.3232749676203481,False
TF-IDF cosine,1,Crystal Castles,Xxzxcuzx,electronic,Voodoo Glow Skulls,Left For Dead,reggae,0.2821290124467563,False
TF-IDF cosine,2,Crystal Castles,Xxzxcuzx,electronic,G4,You're The Voice,classical,0.2706703968320984,False
TF-IDF cosine,1,Madonna,Die Another Day [Live],electronic,Brian Eno,Just Another Day (Album Version),electronic,0.3062178315834466,True
TF-IDF cosine,2,Madonna,Die Another Day [Live],electronic,Joe Bonamassa,Woke up Dreaming,blues,0.2983900848796421,False
TF-IDF cosine,1,The Smashing Pumpkins,Perfect (Nellee Hooper Instrumental),electronic,Buck-O-Nine,Pass The Dutchie,reggae,0.4606872902089256,False
TF-IDF cosine,2,The Smashing Pumpkins,Perfect (Nellee Hooper Instrumental),electronic,Jessica Simpson,The Lover In Me,pop,0.33412507338743963,False
TF-IDF cosine,1,Kylie Minogue,Love At First Sight (The Scumfrog's Beauty And The Beast Vocal Edit),electronic,JayMay,You Are The Only One I Love,folk,0.3521592571438869,False
TF-IDF cosine,2,Kylie Minogue,Love At First Sight (The Scumfrog's Beauty And The Beast Vocal Edit),electronic,Tammy Wynette,I Believe,country,0.3359674143990639,False
TF-IDF cosine,1,LMFAO,I Am Not A Whore,electronic,Merle Haggard,Love Me Tender,country,0.34785581362280504,False
TF-IDF cosine,2,LMFAO,I Am Not A Whore,electronic,Tamia,Mr. Cool (Featuring Mario Winans) (Album Version),r&b/soul,0.3451378736309954,False
TF-IDF cosine,1,Cascada,Fever,electronic,Chanté Moore,Better Than Making Love,r&b/soul,0.3921186844704686,False
TF-IDF cosine,2,Cascada,Fever,electronic,Rick James,Call Me Up,r&b/soul,0.37947079382057947,False
TF-IDF cosine,1,Depeche Mode,Freestate,electronic,Ella Fitzgerald,Let Yourself Go,jazz,0.44948175367934545,False
TF-IDF cosine,2,Depeche Mode,Freestate,electronic,Beverley Craven,Phoenix From The Fire,folk,0.35782039434616286,False
TF-IDF cosine,1,Depeche Mode,Personal Jesus,electronic,Lollipop Lust Kill,Personal Jesus,metal,0.93941902608718,False
TF-IDF cosine,2,Depeche Mode,Personal Jesus,electronic,UnsraW,-9-,rock,0.3492553067000145,False
TF-IDF cosine,1,Gorillaz,Broken,electronic,the bird and the bee,I'm a Broken Heart,rock,0.38252009668013803,False
TF-IDF cosine,2,Gorillaz,Broken,electronic,The Miracles,Broken Hearted,r&b/soul,0.3646538893197652,False
TF-IDF cosine,1,Gorillaz,Kids With Guns (Quiet Village Remix),electronic,Lower Definition,To Satellite,metal,0.3056133981680549,False
TF-IDF cosine,2,Gorillaz,Kids With Guns (Quiet Village Remix),electronic,KeKe Wyatt,Push Me Away,r&b/soul,0.29900078227634724,False
TF-IDF cosine,1,Gorillaz,Rhinestone Eyes,electronic,Dreams Come True,Dandelion Hill,jazz,0.3424992934672941,False
TF-IDF cosine,2,Gorillaz,Rhinestone Eyes,electronic,Goldfinger,99 Red Balloons,punk,0.3257388345814948,False
TF-IDF cosine,1,The Prodigy,Invaders Must Die,electronic,The Beautiful Mistake,Stavesail,punk,0.3626264430535606,False
TF-IDF cosine,2,The Prodigy,Invaders Must Die,electronic,Grace Jones,Nipple To The Bottle,r&b/soul,0.3590613390561848,False
TF-IDF cosine,1,The Prodigy,Wake Up Call (Album Version),electronic,Little Big Town,From This Dream,country,0.44656514660042845,False
TF-IDF cosine,2,The Prodigy,Wake Up Call (Album Version),electronic,Fatboy Slim,Right Here Right Now,electronic,0.4409438124277464,True
TF-IDF cosine,1,The Prodigy,We Gonna Rock,electronic,Apollo 440,Stop The Rock,electronic,0.45110282764449916,True
TF-IDF cosine,2,The Prodigy,We Gonna Rock,electronic,The B-52s,Rock Lobster (Live),electronic,0.442294757135648,True
TF-IDF cosine,1,Nine Inch Nails,The Great Collapse,electronic,Etta James,W.O.M.A.N.,blues,0.41368330201328496,False
TF-IDF cosine,2,Nine Inch Nails,The Great Collapse,electronic,B.B. King,Ain't That Just Like A Woman,blues,0.3960260237739651,False
TF-IDF cosine,1,Duran Duran,Electric Barbarella (Radio Edit),electronic,Lisa Stansfield,Time To Make You Mine,pop,0.33421830898413857,False
TF-IDF cosine,2,Duran Duran,Electric Barbarella (Radio Edit),electronic,Little Walter,You're So Fine,blues,0.32663210219273087,False
TF-IDF cosine,1,Björk,Pluto,electronic,Amel Larrieux,i like the sunrise,jazz,0.3055030840455583,False
TF-IDF cosine,2,Björk,Pluto,electronic,U.S. Bombs,All The Bodies,punk,0.29766946328310606,False
TF-IDF cosine,1,Empire Of The Sun,Delta Bay,electronic,George Jones,Who Shot Sam,country,0.31281904134940375,False
TF-IDF cosine,2,Empire Of The Sun,Delta Bay,electronic,Roy Buchanan,The Messiah Will Come Again,blues,0.29250533277793395,False
TF-IDF cosine,1,Empire Of The Sun,We Are The People (Shazam Remix),electronic,Rachael Yamagata,Even So,folk,0.35737347409449244,False
TF-IDF cosine,2,Empire Of The Sun,We Are The People (Shazam Remix),electronic,Yellowcard,Believe,punk,0.33854633531399747,False
TF-IDF cosine,1,The Maine,You Left Me,electronic,Mary J. Blige,Can't Get You Off My Mind,r&b/soul,0.4945001572828496,False
TF-IDF cosine,2,The Maine,You Left Me,electronic,Lush,Outside World,electronic,0.4848285721380405,True
TF-IDF cosine,1,Hot Chip,The Warning,electronic,Digable Planets,"Pacifics (Sdtrk ""N.Y. Is Red Hot"")",hip hop,0.35449374455319593,False
TF-IDF cosine,2,Hot Chip,The Warning,electronic,Petey Pablo,Show Me The Money,hip hop,0.34014457967202044,False
TF-IDF cosine,1,Enter Shikari,Keep It On Ice,electronic,A Tribe Called Quest,His Name Is Mutty Ranks,hip hop,0.2972559558599821,False
TF-IDF cosine,2,Enter Shikari,Keep It On Ice,electronic,Saez,My Funny Valentine,rock,0.2970242569667875,False
TF-IDF cosine,1,Enter Shikari,The Jester,electronic,Fergie,Get Your Hands Up,hip hop,0.2913595124010679,False
TF-IDF cosine,2,Enter Shikari,The Jester,electronic,Wolfmother,10_000 Feet,rock,0.289578365426462,False
TF-IDF cosine,1,Enya,Lazy Days,electronic,Kate Ryan,One Happy Day,electronic,0.2896591662966506,True
TF-IDF cosine,2,Enya,Lazy Days,electronic,Cream,Take It Back,blues,0.27901970632723544,False
TF-IDF cosine,1,Enya,Someone Said Goodbye,electronic,Maxi Priest,Never Did Say Goodbye,reggae,0.3969499775425067,False
TF-IDF cosine,2,Enya,Someone Said Goodbye,electronic,Naked Raygun,Treason,rock,0.3840785179067216,False
TF-IDF cosine,1,Enya,The Magic Of The Night,electronic,Freedom Call,Flying high,metal,0.4302022161191591,False
TF-IDF cosine,2,Enya,The Magic Of The Night,electronic,Tiffany Evans,Angels on Earth,blues,0.4107779528565765,False
TF-IDF cosine,1,Bruce Springsteen,Gave It A Name,folk,Willie Nelson,I Feel Sorry For Him,country,0.32855865842757537,False
TF-IDF cosine,2,Bruce Springsteen,Gave It A Name,folk,Adam Green,Bungee,folk,0.3209929386780297,True
TF-IDF cosine,1,Johnny Cash,The Vanishing Race,folk,Elizabeth Cotten,Willie,blues,0.33640327582233054,False
TF-IDF cosine,2,Johnny Cash,The Vanishing Race,folk,Roy Acuff,Wabash Cannonball,country,0.33402561418848303,False
TF-IDF cosine,1,John Mayer,All We Ever Do Is Say Goodbye,folk,Esthero,This Lull-a-bye (Album Version),jazz,0.4543797741172964,False
TF-IDF cosine,2,John Mayer,All We Ever Do Is Say Goodbye,folk,Carla Thomas,Don't Say No More,r&b/soul,0.4428886507658018,False
TF-IDF cosine,1,John Mayer,Clarity,folk,Cat Stevens,Rubylove,folk,0.5273252542506163,True
TF-IDF cosine,2,John Mayer,Clarity,folk,J.J. Cale,Ooh La La,blues,0.45350963770818403,False
TF-IDF cosine,1,John Mayer,Why Georgia,folk,Chicago,Life It What It Is (Remastered LP Version),pop,0.3101529298905632,False
TF-IDF cosine,2,John Mayer,Why Georgia,folk,Atmosphere,Hair,hip hop,0.3092680248169846,False
TF-IDF cosine,1,Jack Johnson,Mudfootball (For Moe Lerner),folk,Lauryn Hill,Interlude 5,r&b/soul,0.3368904172257144,False
TF-IDF cosine,2,Jack Johnson,Mudfootball (For Moe Lerner),folk,Alison Krauss / Union Station,Find My Way Back To My Heart,country,0.30083445009634635,False
TF-IDF cosine,1,Sufjan Stevens,Sister Winter,folk,Laura Fygi,I Wish You Love,jazz,0.35234949232297286,False
TF-IDF cosine,2,Sufjan Stevens,Sister Winter,folk,Incognito,Stone Cold Heart,r&b/soul,0.3287648244891755,False
TF-IDF cosine,1,Rufus Wainwright,In A Graveyard,folk,The Misfits,Static Age,punk,0.31613263462761815,False
TF-IDF cosine,2,Rufus Wainwright,In A Graveyard,folk,T Bone Burnett,I'm Going On A Long Journey Never To Return,blues,0.30580221756849907,False
TF-IDF cosine,1,Rufus Wainwright,Baby,folk,Old Crow Medicine Show,Fall On My Knees,folk,0.40278043696486215,True
TF-IDF cosine,2,Rufus Wainwright,Baby,folk,The Jeff Healey Band,My Little Girl,blues,0.3953298781696503,False
TF-IDF cosine,1,Edward Sharpe & The Magnetic Zeros,Janglin,folk,Dolly Parton,Daddy's Moonshine Still,country,0.34244734439390473,False
TF-IDF cosine,2,Edward Sharpe & The Magnetic Zeros,Janglin,folk,The Unseen,Dead Weight Falls (Album Version),punk,0.3239903800367966,False
TF-IDF cosine,1,Bob Dylan,Ballad In Plain D,folk,Kitty Wells,Mommy For A Day,country,0.3443253650467543,False
TF-IDF cosine,2,Bob Dylan,Ballad In Plain D,folk,The Pharcyde,Passin' Me By,hip hop,0.3429570087615945,False
TF-IDF cosine,1,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,The Mighty Mighty Bosstones,The Skeleton Song,reggae,0.36687025271666296,False
TF-IDF cosine,2,Bob Dylan,One Of Us Must Know (Sooner Or Later),folk,Lauryn Hill,Interlude 5,r&b/soul,0.35095037550855834,False
TF-IDF cosine,1,James Taylor,It's Growing,folk,Anthony David,Stop Playin',r&b/soul,0.337264864482875,False
TF-IDF cosine,2,James Taylor,It's Growing,folk,Nina Simone,Blues Prelude,jazz,0.3372592671691837,False
TF-IDF cosine,1,James Taylor,Oh_ Susannah (LP Version),folk,Jolie Holland,Love Henry,country,0.3965126463003146,False
TF-IDF cosine,2,James Taylor,Oh_ Susannah (LP Version),folk,Ayo,Down On My Knees,r&b/soul,0.38260432040445475,False
TF-IDF cosine,1,James Taylor,Something In The Way She Moves,folk,Skip James,Cherry Ball Blues,blues,0.3780098941250011,False
TF-IDF cosine,2,James Taylor,Something In The Way She Moves,folk,Little Walter,You're So Fine,blues,0.351721794442239,False
TF-IDF cosine,1,David Gray,Draw The Line,folk,Black Box,Strike It Up,electronic,0.33855783817561613,False
TF-IDF cosine,2,David Gray,Draw The Line,folk,The Streets,The Irony Of It All (Album Version),electronic,0.3019286911961588,False
TF-IDF cosine,1,David Gray,Sail Away,folk,George Thorogood And The Destroyers,Give Me Back My Wig,blues,0.3470198645883835,False
TF-IDF cosine,2,David Gray,Sail Away,folk,Boyz II Men,Never Go Away,r&b/soul,0.32411122742946746,False
TF-IDF cosine,1,David Gray,Stella The Artist,folk,Fairground Attraction,Winter Rose,folk,0.3813226439364804,True
TF-IDF cosine,2,David Gray,Stella The Artist,folk,Leadbelly,Keep Your Hands Off Her,blues,0.3352663093334754,False
TF-IDF cosine,1,Rise Against,Swing Life Away (Acoustic),folk,Gary Allan,Bourbon Borderline,country,0.3369133426887832,False
TF-IDF cosine,2,Rise Against,Swing Life Away (Acoustic),folk,Kings Of Convenience,Summer On The West Hill,folk,0.33450871406098964,True
TF-IDF cosine,1,Bob Dylan,Billy 4,folk,Nelly,St. Louie,hip hop,0.30874551175074394,False
TF-IDF cosine,2,Bob Dylan,Billy 4,folk,Gang Starr,The Illest Brother,hip hop,0.30480277321878674,False
TF-IDF cosine,1,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,Judge Dread,The Winkle Man,reggae,0.3755229974769261,False
TF-IDF cosine,2,Bob Dylan,Stuck Inside Of Mobile With The Memphis Blues Again,folk,Bessie Smith,Beale Street Mama,blues,0.37337167038923647,False
TF-IDF cosine,1,Bob Dylan,Pretty Peggy-O,folk,John Mayall,My Pretty Girl,blues,0.32134866948902635,False
TF-IDF cosine,2,Bob Dylan,Pretty Peggy-O,folk,Capdown,Truly Dead,reggae,0.3177042539826503,False
TF-IDF cosine,1,Bob Dylan,She Belongs To Me,folk,Lee Roy Parnell,When A Woman Loves A Man,country,0.36999798545563456,False
TF-IDF cosine,2,Bob Dylan,She Belongs To Me,folk,Freshman 15,She's Everything,punk,0.36635724888955457,False
TF-IDF cosine,1,Bob Dylan,When The Deal Goes Down,folk,Kristine W,Strings,r&b/soul,0.310412868537807,False
TF-IDF cosine,2,Bob Dylan,When The Deal Goes Down,folk,Only Crime,Framed Then Failed,punk,0.28854852779062706,False
TF-IDF cosine,1,Bob Dylan,With God On Our Side,folk,Ensiferum,Into Battle,metal,0.3692832041380837,False
TF-IDF cosine,2,Bob Dylan,With God On Our Side,folk,Dead Kennedys,Kinky Sex Makes the World Go 'Round,punk,0.3359464680594849,False
TF-IDF cosine,1,The Smashing Pumpkins,Terrapin,folk,Harry Connick_ Jr.,We Are In Love,jazz,0.3405502381904979,False
TF-IDF cosine,2,The Smashing Pumpkins,Terrapin,folk,Billie Holiday,Embraceable you,jazz,0.3067841850941608,False
TF-IDF cosine,1,James Taylor,On The 4th of July,folk,Cinderella Effect,Standing,electronic,0.29030510820452005,False
TF-IDF cosine,2,James Taylor,On The 4th of July,folk,Ian McCulloch,Proud To Fall,punk,0.28559622506650756,False
TF-IDF cosine,1,James Taylor,Company Man,folk,Faith No More,Chinese Arithmetic,rock,0.3465590161060667,False
TF-IDF cosine,2,James Taylor,Company Man,folk,Moe Bandy,The Strawberry Roan,country,0.3386293044945593,False
TF-IDF cosine,1,Jimmy Buffett,Ace,folk,Bellamy Brothers,Old Hippie,country,0.38362618686552286,False
TF-IDF cosine,2,Jimmy Buffett,Ace,folk,Savatage,The Hourglass,metal,0.36385316341363655,False
TF-IDF cosine,1,Ryan Adams,How Do You Keep Love Alive,folk,Say Anything,Goodbye Young Tutor_ You've Now Outgrown Me,folk,0.3082189258146438,True
TF-IDF cosine,2,Ryan Adams,How Do You Keep Love Alive,folk,Disciple,Southern Hospitality,metal,0.3044232382263968,False
TF-IDF cosine,1,Ryan Adams,When The Stars Go Blue,folk,Billie Holiday,Laughing At Life,jazz,0.3325782830543036,False
TF-IDF cosine,2,Ryan Adams,When The Stars Go Blue,folk,Frank Sinatra,In The Blue Of The Evening,jazz,0.3226440444100373,False
TF-IDF cosine,1,Ray LaMontagne,Forever My Friend,folk,Eliane Elias,Call Me,jazz,0.4050558843058399,False
TF-IDF cosine,2,Ray LaMontagne,Forever My Friend,folk,S Club,Straight From The Heart,pop,0.34992232562794173,False
TF-IDF cosine,1,Ray LaMontagne,How Come [Acoustic Mix],folk,Black Box,Everybody Everybody,electronic,0.33662323547432316,False
TF-IDF cosine,2,Ray LaMontagne,How Come [Acoustic Mix],folk,Space,Begin Again,electronic,0.3049962657850116,False
TF-IDF cosine,1,Leonard Cohen,Chelsea Hotel #2,folk,Moby,One Time We Lived,electronic,0.31641057223448293,False
TF-IDF cosine,2,Leonard Cohen,Chelsea Hotel #2,folk,Marvin Gaye,Come Get To This,r&b/soul,0.3120572998879712,False
TF-IDF cosine,1,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,Jon Secada,Take Me,pop,0.3272110149673018,False
TF-IDF cosine,2,We Are Scientists,Lethal Enforcer (Live From Union Chapel_ London),folk,Natalie Cole,Don't Get Around Much Anymore,jazz,0.30173705649693694,False
TF-IDF cosine,1,KT Tunstall,Change,folk,Pillar,Hindsight,metal,0.3094466741465185,False
TF-IDF cosine,2,KT Tunstall,Change,folk,Sparks,Angst In My Pants,electronic,0.30883564623422377,False
TF-IDF cosine,1,KT Tunstall,Under The Weather,folk,Conway Twitty,Where I Stand,country,0.3266202434482614,False
TF-IDF cosine,2,KT Tunstall,Under The Weather,folk,Pepper,Love 101,reggae,0.29868098393013426,False
TF-IDF cosine,1,The Verve,So Sister,folk,Johnny Winter,Miss Ann,blues,0.4439689821043742,False
TF-IDF cosine,2,The Verve,So Sister,folk,Isaac Hayes,By The Time I Get To Phoenix,r&b/soul,0.3419655628143562,False
TF-IDF cosine,1,Liz Phair,Lost Tonight,folk,Avant,Out of Character,blues,0.3695284168581633,False
TF-IDF cosine,2,Liz Phair,Lost Tonight,folk,The Gaslight Anthem,Even Cowgirls Get The Blues,rock,0.35628195843923793,False
TF-IDF cosine,1,The Pogues,Sunnyside Of The Street,folk,Benny Goodman,On The Sunny Side Of The Street,jazz,0.3179940386838023,False
TF-IDF cosine,2,The Pogues,Sunnyside Of The Street,folk,Us3,Dead End Street,jazz,0.3176418605261687,False
TF-IDF cosine,1,Kanye West,Can't Tell Me Nothing,hip hop,Pat Travers,I La La La Love You,blues,0.4153785875852433,False
TF-IDF cosine,2,Kanye West,Can't Tell Me Nothing,hip hop,Lauryn Hill,Interlude 5,r&b/soul,0.37419441803276954,False
TF-IDF cosine,1,Kanye West,Graduation Day,hip hop,Immortal Technique,Crossing the Boundary,hip hop,0.3652190137260148,True
TF-IDF cosine,2,Kanye West,Graduation Day,hip hop,Remy Ma,I'm,hip hop,0.358441326470105,True
TF-IDF cosine,1,Kanye West,Wake Up Mr. West,hip hop,DMX,Keep Your Shit The Hardest,hip hop,0.32393165124225104,True
TF-IDF cosine,2,Kanye West,Wake Up Mr. West,hip hop,Billy Ray Cyrus,Like Nothing Else,country,0.31754134722982386,False
TF-IDF cosine,1,Black Eyed Peas,A8,hip hop,Michael Jackson,Man In The Mirror,pop,0.3911129450535213,False
TF-IDF cosine,2,Black Eyed Peas,A8,hip hop,Kayah,Dla Niego,pop,0.38726511339645964,False
TF-IDF cosine,1,Black Eyed Peas,Boom Boom Guetta,hip hop,Chris Murray,Steady Beat Convention,reggae,0.3753633625505296,False
TF-IDF cosine,2,Black Eyed Peas,Boom Boom Guetta,hip hop,Beastie Boys,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),hip hop,0.3662625479446994,True
TF-IDF cosine,1,Black Eyed Peas,Communication,hip hop,King Tee,Guitar Playin',hip hop,0.37522745041420486,True
TF-IDF cosine,2,Black Eyed Peas,Communication,hip hop,The Pharcyde,I'm That Type Of Ni**a,hip hop,0.3745809447090176,True
TF-IDF cosine,1,Black Eyed Peas,One Tribe,hip hop,Gang Starr,The Illest Brother,hip hop,0.3700090890984882,True
TF-IDF cosine,2,Black Eyed Peas,One Tribe,hip hop,Sara Gazarek,Yours (Live),jazz,0.3665958321901955,False
TF-IDF cosine,1,Black Eyed Peas,Sexy,hip hop,Marques Houston,Naked,r&b/soul,0.4001337402696864,False
TF-IDF cosine,2,Black Eyed Peas,Sexy,hip hop,R. Kelly,In The Kitchen,r&b/soul,0.36508414239265813,False
TF-IDF cosine,1,Black Eyed Peas,Tell Your Momma Come,hip hop,Beastie Boys,Pass The Mic (Pt. 2_ Skills To Pay The Bills) (2009 Digital Remaster),hip hop,0.39134923361739987,True
